date;comuna;region;IM_interno;IM_externo;IM
20200407;Estación Central;R13;3.584984224;6.179408266;9.76439249
20200408;Estación Central;R13;3.370971913;5.897584441;9.268556354
20200409;Estación Central;R13;3.497827549;6.201701753;9.699529302
20200410;Estación Central;R13;2.693089536;3.985594579;6.678684115
20200411;Estación Central;R13;2.653649201;4.004681115;6.658330316
20200412;Estación Central;R13;2.486060104;3.804169037;6.290229142
20200413;Estación Central;R13;3.306341489;6.324755599;9.631097088
20200414;Estación Central;R13;3.415067501;6.462654529;9.87772203
20200415;Estación Central;R13;3.389463611;6.382816945;9.772280557
20200416;Estación Central;R13;3.18346868;6.178916878;9.362385558
20200417;Estación Central;R13;3.413800238;6.732478146;10.14627838
20200418;Estación Central;R13;2.939585165;5.280091036;8.219676201
20200419;Estación Central;R13;2.610769151;4.204081105;6.814850256
20200420;Estación Central;R13;3.454688874;6.701210366;10.15589924
20200421;Estación Central;R13;3.504448353;6.541638649;10.046087
20200422;Estación Central;R13;3.52612114;6.58299281;10.10911395
20200423;Estación Central;R13;3.685098019;6.887135985;10.572234
20200424;Estación Central;R13;3.855557854;6.77786686;10.63342471
20200425;Estación Central;R13;3.037785134;4.966895981;8.004681115
20200426;Estación Central;R13;2.670847773;3.963740754;6.634588527
20200427;Estación Central;R13;3.490482595;6.441369679;9.931852273
20200428;Estación Central;R13;3.411550199;6.34296281;9.754513009
20200430;Estación Central;R13;3.574690943;6.99105157;10.56574251
20200501;Estación Central;R13;1.947111157;3.48673253;5.433843687
20200502;Estación Central;R13;2.303108674;4.372135726;6.675244401
20200503;Estación Central;R13;2.036802359;3.541819687;5.578622045
20200504;Estación Central;R13;2.825815962;6.179692753;9.005508716
20200505;Estación Central;R13;2.811332954;6.211270884;9.022603838
20200506;Estación Central;R13;2.813065743;5.999431025;8.812496767
20200507;Estación Central;R13;2.006853566;4.573242642;6.580096209
20200508;Estación Central;R13;2.95629235;6.424972844;9.381265194
20200509;Estación Central;R13;2.48652563;4.549345678;7.035871308
20200510;Estación Central;R13;2.250607769;3.849480163;6.100087933
20200511;Estación Central;R13;2.649330161;5.49506026;8.144390421
20200512;Estación Central;R13;2.646614597;5.424119381;8.070733978
20200513;Estación Central;R13;2.725495267;5.573242642;8.298737909
20200514;Estación Central;R13;2.820333109;5.846402524;8.666735633
20200515;Estación Central;R13;3.01655201;6.114027828;9.130579838
20200516;Estación Central;R13;2.298065484;3.767108054;6.065173537
20200517;Estación Central;R13;2.048207728;3.106941499;5.155149227
;;;;;
20200228;Florida;R08;0.760148656;6.877930246;7.638078902
20200229;Florida;R08;0.877644368;7.172955975;8.050600343
20200301;Florida;R08;0.827901658;7.033161807;7.861063465
20200302;Florida;R08;0.620354488;5.391652373;6.012006861
20200303;Florida;R08;0.627215552;5.239279588;5.86649514
20200304;Florida;R08;0.638936535;5.090623213;5.729559748
20200305;Florida;R08;0.624070898;5.178101772;5.80217267
20200306;Florida;R08;0.695254431;6.193253288;6.888507719
20200307;Florida;R08;0.812178388;6.248141795;7.060320183
20200308;Florida;R08;0.74757004;6.307890223;7.055460263
20200309;Florida;R08;0.628930818;4.847627216;5.476558033
20200310;Florida;R08;0.581475129;5.071755289;5.653230417
20200311;Florida;R08;0.6189251;4.998284734;5.617209834
20200312;Florida;R08;0.632647227;5.206117782;5.838765009
20200313;Florida;R08;0.740423099;6.189822756;6.930245855
20200314;Florida;R08;0.79245283;6.108919383;6.901372213
20200315;Florida;R08;0.761292167;5.957975986;6.719268153
20200316;Florida;R08;0.636649514;4.978845054;5.615494568
20200317;Florida;R08;0.622069754;4.511149228;5.133218982
20200318;Florida;R08;0.589479703;4.487993139;5.077472842
20200319;Florida;R08;0.519153802;4.026014866;4.545168668
20200320;Florida;R08;0.612064037;4.379073756;4.991137793
20200321;Florida;R08;0.563178959;3.746140652;4.309319611
20200322;Florida;R08;0.493138937;3.114351058;3.607489994
20200323;Florida;R08;0.494568325;3.570897656;4.065465981
20200324;Florida;R08;0.445683248;3.233847913;3.679531161
20200325;Florida;R08;0.488279017;3.454831332;3.943110349
20200326;Florida;R08;0.462264151;3.48427673;3.946540881
20200327;Florida;R08;0.522870212;3.704402516;4.227272727
20200328;Florida;R08;0.488564894;3.362492853;3.851057747
20200329;Florida;R08;0.438822184;2.923098914;3.361921098
20200330;Florida;R08;0.507718696;3.483133219;3.990851915
20200331;Florida;R08;0.546883934;3.49028016;4.037164094
20200401;Florida;R08;0.537735849;3.617209834;4.154945683
20200402;Florida;R08;0.537735849;3.555746141;4.09348199
20200403;Florida;R08;0.58490566;3.695540309;4.280445969
20200404;Florida;R08;0.561463694;3.644082333;4.205546026
20200405;Florida;R08;0.518296169;3.27186964;3.790165809
20200406;Florida;R08;0.567181246;4.255860492;4.823041738
20200407;Florida;R08;0.515437393;3.669239565;4.184676958
20200408;Florida;R08;0.555460263;3.770154374;4.325614637
20200409;Florida;R08;0.563178959;3.783876501;4.34705546
20200410;Florida;R08;0.331618067;2.221841052;2.553459119
20200411;Florida;R08;0.363922241;2.224985706;2.588907947
20200412;Florida;R08;0.361349342;2.20754717;2.568896512
20200413;Florida;R08;0.523156089;3.566037736;4.089193825
20200414;Florida;R08;0.546598056;3.506003431;4.052601487
20200415;Florida;R08;0.564894225;3.602915952;4.167810177
20200416;Florida;R08;0.566037736;3.73670669;4.302744425
20200417;Florida;R08;0.553173242;3.771012007;4.324185249
20200418;Florida;R08;0.534877073;3.354774157;3.889651229
20200419;Florida;R08;0.506003431;3.103487707;3.609491138
20200420;Florida;R08;0.596912521;3.595769011;4.192681532
20200421;Florida;R08;0.580617496;3.700400229;4.281017724
20200422;Florida;R08;0.608919383;3.790451687;4.399371069
20200423;Florida;R08;0.546883934;3.616923957;4.16380789
20200424;Florida;R08;0.414236707;3.509433962;3.923670669
20200425;Florida;R08;0.628073185;3.370497427;3.998570612
20200426;Florida;R08;0.578044597;2.944825615;3.522870212
20200427;Florida;R08;0.581761006;3.604917095;4.186678102
20200428;Florida;R08;0.593196112;3.707261292;4.300457404
20200430;Florida;R08;0.59834191;4.195826186;4.794168096
20200501;Florida;R08;0.438250429;2.340194397;2.778444826
20200502;Florida;R08;0.410806175;2.338765009;2.749571184
20200503;Florida;R08;0.392224128;2.367924528;2.760148656
20200504;Florida;R08;0.577472842;4.073756432;4.651229274
20200505;Florida;R08;0.590337336;3.927387078;4.517724414
20200506;Florida;R08;0.606632361;3.937106918;4.54373928
20200507;Florida;R08;0.466838193;3.295025729;3.761863922
20200508;Florida;R08;0.694396798;4.679245283;5.373642081
20200509;Florida;R08;0.673241852;4.116923957;4.790165809
20200510;Florida;R08;0.588050314;3.871926815;4.45997713
20200511;Florida;R08;0.578616352;3.825900515;4.404516867
20200512;Florida;R08;0.563178959;3.756146369;4.319325329
20200513;Florida;R08;0.562321326;3.918238994;4.48056032
20200514;Florida;R08;0.584048027;4.006861063;4.590909091
20200515;Florida;R08;0.607204117;4.292738708;4.899942824
20200516;Florida;R08;0.648370497;3.989422527;4.637793025
20200517;Florida;R08;0.594911378;3.928530589;4.523441967
;;;;;
20200228;Freire;R09;1.177720413;10.75456712;11.93228753
20200229;Freire;R09;1.017474186;10.48212867;11.49960286
20200301;Freire;R09;0.977164416;9.791501191;10.76866561
20200302;Freire;R09;1.001389992;9.389992057;10.39138205
20200303;Freire;R09;0.897140588;8.744042891;9.641183479
20200304;Freire;R09;0.816521048;8.288919778;9.105440826
20200305;Freire;R09;0.850079428;8.432883241;9.282962669
20200306;Freire;R09;1.10146942;9.698371724;10.79984114
20200307;Freire;R09;1.046664019;9.12827641;10.17494043
20200308;Freire;R09;0.759729944;7.997021446;8.75675139
20200309;Freire;R09;0.820095314;8.266282764;9.086378078
20200310;Freire;R09;0.822478157;7.990865766;8.813343924
20200311;Freire;R09;0.773828435;7.904686259;8.678514694
20200312;Freire;R09;0.861199365;8.169976172;9.031175536
20200313;Freire;R09;1.112986497;9.753375695;10.86636219
20200314;Freire;R09;0.794082605;8.145353455;8.93943606
20200315;Freire;R09;0.784948372;7.672557585;8.457505957
20200316;Freire;R09;0.809571088;7.370730739;8.180301827
20200317;Freire;R09;0.720810167;6.470214456;7.191024623
20200318;Freire;R09;0.663224782;6.429904686;7.093129468
20200319;Freire;R09;0.589753773;5.626290707;6.21604448
20200320;Freire;R09;0.578832407;5.782962669;6.361795075
20200321;Freire;R09;0.498808578;4.813343924;5.312152502
20200322;Freire;R09;0.391183479;4.204725973;4.595909452
20200323;Freire;R09;0.468625894;4.835385226;5.30401112
20200324;Freire;R09;0.43903892;4.503971406;4.943010326
20200325;Freire;R09;0.529984114;4.752382844;5.282366958
20200326;Freire;R09;0.507942812;4.781374106;5.289316918
20200327;Freire;R09;0.564932486;5.230540111;5.795472597
20200328;Freire;R09;0.402700556;4.052223987;4.454924543
20200329;Freire;R09;0.340746624;3.291302621;3.632049245
20200330;Freire;R09;0.42573471;4.219618745;4.645353455
20200331;Freire;R09;0.451747419;4.404884829;4.856632248
20200401;Freire;R09;0.431294678;4.430500397;4.861795075
20200402;Freire;R09;0.45949166;4.370532168;4.830023828
20200403;Freire;R09;0.441024623;4.485305798;4.926330421
20200404;Freire;R09;0.406870532;4.237490071;4.644360604
20200405;Freire;R09;0.322875298;3.464058777;3.786934075
20200406;Freire;R09;0.421167593;4.430897538;4.852065131
20200407;Freire;R09;0.435067514;4.422954726;4.85802224
20200408;Freire;R09;0.439833201;4.490468626;4.930301827
20200409;Freire;R09;0.453733122;4.377482129;4.83121525
20200410;Freire;R09;0.328435266;3.222398729;3.550833995
20200411;Freire;R09;0.332009531;3.431493249;3.76350278
20200412;Freire;R09;0.313343924;3.413026211;3.726370135
20200413;Freire;R09;0.431691819;4.315528197;4.747220016
20200414;Freire;R09;0.455718824;4.45929309;4.915011914
20200415;Freire;R09;0.445393169;4.62807784;5.073471009
20200416;Freire;R09;0.484908658;4.435266084;4.920174742
20200417;Freire;R09;0.467831612;4.653494837;5.12132645
20200418;Freire;R09;0.406671962;3.964455917;4.371127879
20200419;Freire;R09;0.385822081;3.523431295;3.909253376
20200420;Freire;R09;0.447974583;4.575655282;5.023629865
20200421;Freire;R09;0.497220016;4.613383638;5.110603654
20200422;Freire;R09;0.49344718;4.721008737;5.214455917
20200423;Freire;R09;0.46624305;4.670770453;5.137013503
20200424;Freire;R09;0.483915806;4.706513106;5.190428912
20200425;Freire;R09;0.422160445;4.178117554;4.600277998
20200426;Freire;R09;0.350476569;3.582406672;3.932883241
20200427;Freire;R09;0.476965846;4.579030977;5.055996823
20200428;Freire;R09;0.43228753;4.496227164;4.928514694
20200430;Freire;R09;0.478951549;4.870730739;5.349682288
20200501;Freire;R09;0.39872915;3.950953137;4.349682288
20200502;Freire;R09;0.379864972;3.946783161;4.326648133
20200503;Freire;R09;0.379864972;3.654686259;4.034551231
20200504;Freire;R09;0.471008737;4.762708499;5.233717236
20200505;Freire;R09;0.542096902;5.102859412;5.644956315
20200506;Freire;R09;0.525615568;5.312946783;5.838562351
20200507;Freire;R09;0.384432089;3.786536934;4.170969023
20200508;Freire;R09;0.694400318;5.842335187;6.536735504
20200509;Freire;R09;0.660047657;5.315131056;5.975178713
20200510;Freire;R09;0.470611597;4.234710087;4.705321684
20200511;Freire;R09;0.569896743;4.840945195;5.410841938
20200512;Freire;R09;0.602462272;4.765885624;5.368347895
20200513;Freire;R09;0.625893566;4.955718824;5.581612391
20200514;Freire;R09;0.584193805;5.037926926;5.622120731
20200515;Freire;R09;0.613780778;4.995234313;5.609015091
20200516;Freire;R09;0.443407466;4.140389198;4.583796664
20200517;Freire;R09;0.453335981;3.64197776;4.095313741
;;;;;
20200228;Freirina;R03;0;3.068828214;3.068828214
20200229;Freirina;R03;0;2.978953356;2.978953356
20200301;Freirina;R03;0;2.798634812;2.798634812
20200302;Freirina;R03;0;2.813424346;2.813424346
20200303;Freirina;R03;0;2.881683732;2.881683732
20200304;Freirina;R03;0;2.865187713;2.865187713
20200305;Freirina;R03;0;2.843003413;2.843003413
20200306;Freirina;R03;0;2.940841866;2.940841866
20200307;Freirina;R03;0;2.736632537;2.736632537
20200308;Freirina;R03;0;2.469283276;2.469283276
20200309;Freirina;R03;0;2.741751991;2.741751991
20200310;Freirina;R03;0;2.881683732;2.881683732
20200311;Freirina;R03;0;2.689419795;2.689419795
20200312;Freirina;R03;0;2.647326507;2.647326507
20200313;Freirina;R03;0;2.859499431;2.859499431
20200314;Freirina;R03;0;2.645620023;2.645620023
20200315;Freirina;R03;0;2.31513083;2.31513083
20200316;Freirina;R03;0;3.071103527;3.071103527
20200317;Freirina;R03;0;2.395335609;2.395335609
20200318;Freirina;R03;0;2.339021615;2.339021615
20200319;Freirina;R03;0;2.301478953;2.301478953
20200320;Freirina;R03;0;2.380546075;2.380546075
20200321;Freirina;R03;0;1.829351536;1.829351536
20200322;Freirina;R03;0;1.60523322;1.60523322
20200323;Freirina;R03;0;2.07963595;2.07963595
20200324;Freirina;R03;0;2.034698521;2.034698521
20200325;Freirina;R03;0;2.212741752;2.212741752
20200326;Freirina;R03;0;2.056313993;2.056313993
20200327;Freirina;R03;0;2.147326507;2.147326507
20200328;Freirina;R03;0;1.8407281;1.8407281
20200329;Freirina;R03;0;1.605802048;1.605802048
20200330;Freirina;R03;0;2.065415245;2.065415245
20200331;Freirina;R03;0;2.150170648;2.150170648
20200401;Freirina;R03;0;2.074516496;2.074516496
20200402;Freirina;R03;0;2.118316268;2.118316268
20200403;Freirina;R03;0;2.194539249;2.194539249
20200404;Freirina;R03;0;2.047212742;2.047212742
20200405;Freirina;R03;0;1.861205916;1.861205916
20200406;Freirina;R03;0;2.264505119;2.264505119
20200407;Freirina;R03;0;2.093287827;2.093287827
20200408;Freirina;R03;0;2.397042093;2.397042093
20200409;Freirina;R03;0;2.097838453;2.097838453
20200410;Freirina;R03;0;1.529579067;1.529579067
20200411;Freirina;R03;0;1.518202503;1.518202503
20200412;Freirina;R03;0;1.576791809;1.576791809
20200413;Freirina;R03;0;2.027872582;2.027872582
20200414;Freirina;R03;0;2.120022753;2.120022753
20200415;Freirina;R03;0;2.050625711;2.050625711
20200416;Freirina;R03;0;1.96814562;1.96814562
20200417;Freirina;R03;0;2.093287827;2.093287827
20200418;Freirina;R03;0;1.844709898;1.844709898
20200419;Freirina;R03;0;1.718430034;1.718430034
20200420;Freirina;R03;0;2.341865757;2.341865757
20200421;Freirina;R03;0;2.275312856;2.275312856
20200422;Freirina;R03;0;1.924345848;1.924345848
20200423;Freirina;R03;0;2.036973834;2.036973834
20200424;Freirina;R03;0;2.098407281;2.098407281
20200425;Freirina;R03;0;1.857224118;1.857224118
20200426;Freirina;R03;0;1.604664391;1.604664391
20200427;Freirina;R03;0;2.091012514;2.091012514
20200428;Freirina;R03;0;2.034129693;2.034129693
20200430;Freirina;R03;0;2.313424346;2.313424346
20200501;Freirina;R03;0;1.837883959;1.837883959
20200502;Freirina;R03;0;2.048350398;2.048350398
20200503;Freirina;R03;0;1.753128555;1.753128555
20200504;Freirina;R03;0;2.369169511;2.369169511
20200505;Freirina;R03;0;2.532423208;2.532423208
20200506;Freirina;R03;0;2.590443686;2.590443686
20200507;Freirina;R03;0;2.168373151;2.168373151
20200508;Freirina;R03;0;2.803185438;2.803185438
20200509;Freirina;R03;0;2.415813424;2.415813424
20200510;Freirina;R03;0;2.088168373;2.088168373
20200511;Freirina;R03;0;2.425483504;2.425483504
20200512;Freirina;R03;0;2.572241183;2.572241183
20200513;Freirina;R03;0;2.83105802;2.83105802
20200514;Freirina;R03;0;3.331626849;3.331626849
20200515;Freirina;R03;0;2.65301479;2.65301479
20200516;Freirina;R03;0;2.320819113;2.320819113
20200517;Freirina;R03;0;1.871444824;1.871444824
;;;;;
20200228;Fresia;R10;2.419795222;4.498781082;6.918576304
20200229;Fresia;R10;2.588980985;4.589956119;7.178937104
20200301;Fresia;R10;2.522671867;4.451487079;6.974158947
20200302;Fresia;R10;2.285226719;4.255485129;6.540711848
20200303;Fresia;R10;2.288639688;4.309117504;6.597757192
20200304;Fresia;R10;2.486104339;4.385665529;6.871769868
20200305;Fresia;R10;2.712335446;4.467089225;7.179424671
20200306;Fresia;R10;2.404193077;4.628961482;7.033154559
20200307;Fresia;R10;2.039005363;4.152608484;6.191613847
20200308;Fresia;R10;1.771818625;3.92588981;5.697708435
20200309;Fresia;R10;1.872257435;3.912237933;5.784495368
20200310;Fresia;R10;2.040955631;4.147245246;6.188200878
20200311;Fresia;R10;1.845441248;3.828376402;5.67381765
20200312;Fresia;R10;1.685519259;3.682593857;5.368113116
20200313;Fresia;R10;1.711847879;3.721111653;5.432959532
20200314;Fresia;R10;2.063871282;4.362749878;6.42662116
20200315;Fresia;R10;2.156996587;4.770843491;6.927840078
20200316;Fresia;R10;2.03461726;4.368600683;6.403217942
20200317;Fresia;R10;1.958069235;3.773281326;5.731350561
20200318;Fresia;R10;2.16138469;4.159434422;6.320819113
20200319;Fresia;R10;2.126767431;4.295953194;6.422720624
20200320;Fresia;R10;2.215504632;4.410531448;6.62603608
20200321;Fresia;R10;2.397854705;4.250121892;6.647976597
20200322;Fresia;R10;1.982935154;3.83520234;5.818137494
20200323;Fresia;R10;1.640663091;3.35251097;4.993174061
20200324;Fresia;R10;1.73476353;3.750365675;5.485129205
20200325;Fresia;R10;2.283276451;4.181374939;6.46465139
20200326;Fresia;R10;2.159921989;4.205265724;6.365187713
20200327;Fresia;R10;2.098976109;4.212091663;6.311067772
20200328;Fresia;R10;1.919551438;3.85177962;5.771331058
20200329;Fresia;R10;1.840565578;3.573866407;5.414431984
20200330;Fresia;R10;2.068746953;3.853729888;5.922476841
20200331;Fresia;R10;2.134080936;3.907849829;6.041930765
20200401;Fresia;R10;2.181374939;4.141882009;6.323256948
20200402;Fresia;R10;2.182350073;3.935641151;6.117991224
20200403;Fresia;R10;2.01316431;3.810336421;5.823500731
20200404;Fresia;R10;2.11360312;3.875182838;5.988785958
20200405;Fresia;R10;1.762067284;3.475865431;5.237932716
20200406;Fresia;R10;1.957581667;3.723061921;5.680643588
20200407;Fresia;R10;1.985860556;3.877133106;5.862993662
20200408;Fresia;R10;2.09556314;4.391028766;6.486591906
20200409;Fresia;R10;1.978059483;4.061921014;6.039980497
20200410;Fresia;R10;1.571916138;2.98683569;4.558751828
20200411;Fresia;R10;1.88298391;3.583617747;5.466601658
